week,new_cases,total_cases,population,incidence_weekly,incidence_total,week_str,weekly_vaccinations,weekly_deaths,date,weekly_cases_per_100k,weekly_deaths_per_100k,weekly_vacc_per_100k,death_rate,cases_smooth,vacc_smooth,deaths_smooth
202144,262,36799,352181,74.39,10448.89,202144,204645,34,2021-11-01,74.39356467271091,9.65412671325256,58107.90474216383,0.1297709923664122,647.0,204645.0,34.0
202144,129,4268,37047,348.21,11520.5,202144,204645,34,2021-11-01,348.2063324965584,91.77531244095339,552392.9063082031,0.26356589147286824,415.6666666666667,204645.0,34.0
202144,804,99412,822968,97.7,12079.69,202144,204645,34,2021-11-01,97.69517162271195,4.131387854691798,24866.701985982447,0.04228855721393035,398.3333333333333,204645.0,34.0
202144,426,44310,353209,120.61,12544.98,202144,204645,34,2021-11-01,120.60847826640884,9.626028781826058,57938.78411931745,0.07981220657276995,453.0,204645.0,34.0
202144,318,11240,129787,245.02,8660.34,202144,204645,34,2021-11-01,245.01683527626034,26.196768551549848,157677.57941858584,0.1069182389937107,516.0,204645.0,34.0
202144,2815,148710,1564662,179.91,9504.29,202144,204645,34,2021-11-01,179.91106066358103,2.172993272668474,13079.182596624703,0.012078152753108348,1186.3333333333333,204645.0,34.0
202145,1714,64178,703086,243.78,9128.04,202145,182139,61,2021-11-08,243.78241068660162,8.676036786395974,25905.650233399614,0.03558926487747958,1615.6666666666667,197143.0,43.0
202145,91,2139,16360,556.23,13074.57,202145,182139,61,2021-11-08,556.2347188264058,372.86063569682153,1113319.0709046454,0.6703296703296703,1540.0,189641.0,52.0
202145,357,6190,55585,642.26,11136.1,202145,182139,61,2021-11-08,642.2596024107223,109.74183682648196,327676.5314383377,0.17086834733893558,720.6666666666666,182139.0,61.0
202145,3352,89093,1047473,320.01,8505.52,202145,182139,61,2021-11-08,320.0082484226324,5.823539127022844,17388.419558308426,0.018198090692124105,1266.6666666666667,182139.0,61.0
202145,871,25183,292817,297.46,8600.25,202145,182139,61,2021-11-08,297.45540730217164,20.83212381794773,62202.33114880625,0.07003444316877153,1526.6666666666667,182139.0,61.0
202145,636,18409,196036,324.43,9390.62,202145,182139,61,2021-11-08,324.43020669672916,31.116733661164275,92910.99593952131,0.0959119496855346,1619.6666666666667,182139.0,61.0
202145,170,3963,39055,435.28,10147.23,202145,182139,61,2021-11-08,435.2835744462937,156.18998847778772,466365.38215337344,0.3588235294117647,559.0,182139.0,61.0
202145,610,38869,329809,184.96,11785.31,202145,182139,61,2021-11-08,184.95553487018245,18.495553487018242,55225.600271672396,0.1,472.0,182139.0,61.0
202145,832,76262,509448,163.31,14969.54,202145,182139,61,2021-11-08,163.31401831001398,11.973744130902466,35752.225938663025,0.0733173076923077,537.3333333333334,182139.0,61.0
202145,154,4539,41190,373.88,11019.66,202145,182139,61,2021-11-08,373.8771546491867,148.09419762078176,442192.27967953385,0.3961038961038961,532.0,182139.0,61.0
202145,977,19182,201376,485.16,9525.46,202145,182139,61,2021-11-08,485.16208485618944,30.291593834419196,90447.22310503734,0.062436028659160696,654.3333333333334,182139.0,61.0
202145,112,8792,73798,151.77,11913.6,202145,182139,61,2021-11-08,151.76563050489173,82.65806661427139,246807.50155830782,0.5446428571428571,414.3333333333333,182139.0,61.0
202145,1275,41073,420326,303.34,9771.7,202145,182139,61,2021-11-08,303.3359820710591,14.512545024576161,43332.794069365205,0.04784313725490196,788.0,182139.0,61.0
202145,205,20977,176166,116.37,11907.52,202145,182139,61,2021-11-08,116.36751700101041,34.626431888105536,103390.55209291237,0.2975609756097561,530.6666666666666,182139.0,61.0
202145,322,4243,43894,733.59,9666.47,202145,182139,61,2021-11-08,733.5854558709618,138.9711577892195,414951.9296486991,0.18944099378881987,600.6666666666666,182139.0,61.0
202145,198,4245,38435,515.16,11044.62,202145,182139,61,2021-11-08,515.1554572655132,158.70950956159749,473888.38298425917,0.30808080808080807,241.66666666666666,182139.0,61.0
202145,2770,62290,519245,533.47,11996.26,202145,182139,61,2021-11-08,533.4668605378964,11.747826170690136,35077.660834480834,0.022021660649819495,1096.6666666666667,182139.0,61.0
202145,312,7117,83995,371.45,8473.12,202145,182139,61,2021-11-08,371.4506815881898,72.62337043871659,216845.05030061313,0.1955128205128205,1093.3333333333333,182139.0,61.0
202145,728,24744,280245,259.77,8829.42,202145,182139,61,2021-11-08,259.7726988884726,21.766668450819818,64992.77417973559,0.08379120879120878,1270.0,182139.0,61.0
202145,1034,18807,163689,631.69,11489.47,202145,182139,61,2021-11-08,631.6856966564644,37.26579061512991,111271.37437457617,0.05899419729206963,691.3333333333334,182139.0,61.0
202145,1416,28260,285964,495.17,9882.36,202145,182139,61,2021-11-08,495.1672238463583,21.3313563945112,63692.982333440574,0.04307909604519774,1059.3333333333333,182139.0,61.0
202145,370,37169,352181,105.06,10553.95,202145,182139,61,2021-11-08,105.05961423245434,17.320639103188416,51717.44074779729,0.16486486486486487,940.0,182139.0,61.0
202145,172,4440,37047,464.28,11984.78,202145,182139,61,2021-11-08,464.27510999541124,164.65570761465165,491643.0480200826,0.3546511627906977,652.6666666666666,182139.0,61.0
202145,960,100372,822968,116.65,12196.34,202145,182139,61,2021-11-08,116.65095119129784,7.412195856947051,22131.966248991455,0.06354166666666666,500.6666666666667,182139.0,61.0
202145,614,44924,353209,173.83,12718.82,202145,182139,61,2021-11-08,173.83475506003526,17.27022810857028,51566.91930273577,0.0993485342019544,582.0,182139.0,61.0
202145,462,11702,129787,355.97,9016.31,202145,182139,61,2021-11-08,355.96785502400087,47.0000847542512,140336.85962384523,0.13203463203463203,678.6666666666666,182139.0,61.0
202145,4337,153047,1564662,277.18,9781.47,202145,182139,61,2021-11-08,277.1844653989168,3.898605577434615,11640.788873251859,0.01406502190454231,1804.3333333333333,182139.0,61.0
202146,2663,66841,703086,378.76,9506.8,202146,134938,80,2021-11-15,378.75878626512264,11.378408900191442,19192.24675217541,0.030041306796845663,2487.3333333333335,166405.33333333334,67.33333333333333
202146,119,2258,16360,727.38,13801.96,202146,134938,80,2021-11-15,727.3838630806846,488.99755501222495,824804.4009779951,0.6722689075630253,2373.0,150671.66666666666,73.66666666666667
202146,506,6696,55585,910.32,12046.42,202146,134938,80,2021-11-15,910.3175317081947,143.92372042817308,242759.7373392102,0.15810276679841898,1096.0,134938.0,80.0
202146,4873,93966,1047473,465.21,8970.73,202146,134938,80,2021-11-15,465.21485518003806,7.637428363308649,12882.241356101782,0.016416991586291813,1832.6666666666667,134938.0,80.0
202146,1362,26545,292817,465.14,9065.39,202146,134938,80,2021-11-15,465.1369285253247,27.320818121898657,46082.70694665952,0.05873715124816446,2247.0,134938.0,80.0
202146,1007,19416,196036,513.68,9904.3,202146,134938,80,2021-11-15,513.6811606031545,40.80883103103512,68833.2755208227,0.07944389275074479,2414.0,134938.0,80.0
202146,383,4346,39055,980.67,11127.9,202146,134938,80,2021-11-15,980.6682883113558,204.83932915119703,345507.61746255285,0.20887728459530025,917.3333333333334,134938.0,80.0
202146,1150,40019,329809,348.69,12133.99,202146,134938,80,2021-11-15,348.68666409952425,24.25646358953212,40913.98354805357,0.06956521739130435,846.6666666666666,134938.0,80.0
202146,1428,77690,509448,280.3,15249.84,202146,134938,80,2021-11-15,280.30338719555283,15.703270991347496,26487.099762880607,0.056022408963585436,987.0,134938.0,80.0
202146,233,4772,41190,565.67,11585.34,202146,134938,80,2021-11-15,565.6712794367565,194.22189851905802,327598.93177955813,0.34334763948497854,937.0,134938.0,80.0
202146,1347,20529,201376,668.9,10194.36,202146,134938,80,2021-11-15,668.8979818846337,39.726680438582555,67007.98506276816,0.05939123979213066,1002.6666666666666,134938.0,80.0
202146,247,9039,73798,334.7,12248.3,202146,134938,80,2021-11-15,334.69741727418085,108.40402178920839,182847.7736524025,0.32388663967611336,609.0,134938.0,80.0
202146,1949,43022,420326,463.69,10235.39,202146,134938,80,2021-11-15,463.6877090639171,19.032845933870377,32103.177057807512,0.04104669061056952,1181.0,134938.0,80.0
202146,513,21490,176166,291.2,12198.72,202146,134938,80,2021-11-15,291.2026157147236,45.41171395161382,76597.07321503581,0.15594541910331383,903.0,134938.0,80.0
202146,376,4619,43894,856.61,10523.08,202146,134938,80,2021-11-15,856.6091037499431,182.25725611700918,307417.8703239623,0.2127659574468085,946.0,134938.0,80.0
202146,233,4478,38435,606.22,11650.84,202146,134938,80,2021-11-15,606.2182906205283,208.14361909717704,351081.04592168593,0.34334763948497854,374.0,134938.0,80.0
202146,3711,66001,519245,714.69,12710.96,202146,134938,80,2021-11-15,714.6915232693623,15.406985141888702,25987.34701345222,0.02155753166262463,1440.0,134938.0,80.0
202146,466,7583,83995,554.79,9027.92,202146,134938,80,2021-11-15,554.7949282695398,95.24376450979224,160650.03869277934,0.17167381974248927,1470.0,134938.0,80.0
202146,1059,25803,280245,377.88,9207.3,202146,134938,80,2021-11-15,377.8836375314457,28.54645042730468,48150.011596995486,0.07554296506137866,1745.3333333333333,134938.0,80.0
202146,1436,20243,163689,877.27,12366.74,202146,134938,80,2021-11-15,877.2733659561729,48.87316801984251,82435.59432826885,0.055710306406685235,987.0,134938.0,80.0
202146,2037,30297,285964,712.33,10594.69,202146,134938,80,2021-11-15,712.3274258298247,27.97554936985075,47187.058510861505,0.039273441335297005,1510.6666666666667,134938.0,80.0
202146,591,37760,352181,167.81,10721.76,202146,134938,80,2021-11-15,167.811437868596,22.715592266476612,38314.957365672766,0.1353637901861252,1354.6666666666667,134938.0,80.0
202146,254,4694,37047,685.62,12670.39,202146,134938,80,2021-11-15,685.6155694118282,215.94191162577266,364234.6208869814,0.31496062992125984,960.6666666666666,134938.0,80.0
202146,2192,102564,822968,266.35,12462.7,202146,134938,80,2021-11-15,266.35300522013006,9.72091259927482,16396.506304011822,0.0364963503649635,1012.3333333333334,134938.0,80.0
202146,1000,45924,353209,283.12,13001.93,202146,134938,80,2021-11-15,283.11849358311935,22.649479486649547,38203.44328711896,0.08,1148.6666666666667,134938.0,80.0
202146,724,12426,129787,557.84,9574.15,202146,134938,80,2021-11-15,557.8370715094732,61.639455415411405,103968.8104355598,0.11049723756906077,1305.3333333333333,134938.0,80.0
202146,6251,159298,1564662,399.51,10180.98,202146,134938,80,2021-11-15,399.5112043367833,5.112925347455233,8624.099006686429,0.01279795232762758,2658.3333333333335,134938.0,80.0
202147,3302,70143,703086,469.64,9976.45,202147,112220,114,2021-11-22,469.64382735540175,16.214232682772803,15961.063084743546,0.034524530587522716,3425.6666666666665,127365.33333333333,91.33333333333333
202147,155,2413,16360,947.43,14749.39,202147,112220,114,2021-11-22,947.4327628361858,696.8215158924205,685941.3202933985,0.7354838709677419,3236.0,119792.66666666667,102.66666666666667
202147,574,7270,55585,1032.65,13079.07,202147,112220,114,2021-11-22,1032.652694072142,205.09130161014662,201888.9988306198,0.1986062717770035,1343.6666666666667,112220.0,114.0
202147,6356,100322,1047473,606.79,9577.53,202147,112220,114,2021-11-22,606.7936834648721,10.883335417714823,10713.402636631206,0.017935808684707365,2361.6666666666665,112220.0,114.0
202147,1821,28366,292817,621.89,9687.28,202147,112220,114,2021-11-22,621.8901224997182,38.932165823705596,38324.27762049335,0.06260296540362438,2917.0,112220.0,114.0
202147,1359,20775,196036,693.24,10597.54,202147,112220,114,2021-11-22,693.240017139709,58.15258421922505,57244.587728784514,0.08388520971302428,3178.6666666666665,112220.0,114.0
202147,399,4745,39055,1021.64,12149.53,202147,112220,114,2021-11-22,1021.6361541415952,291.89604404045576,287338.3689668416,0.2857142857142857,1193.0,112220.0,114.0
202147,1699,41718,329809,515.15,12649.14,202147,112220,114,2021-11-22,515.1466454826885,34.565460615083275,34025.75430021619,0.06709829311359623,1152.3333333333333,112220.0,114.0
202147,2732,80422,509448,536.27,15786.11,202147,112220,114,2021-11-22,536.2667043545171,22.377161162670184,22027.763383112702,0.04172767203513909,1610.0,112220.0,114.0
202147,333,5105,41190,808.45,12393.78,202147,112220,114,2021-11-22,808.448652585579,276.7662053896577,272444.7681476086,0.34234234234234234,1588.0,112220.0,114.0
202147,1742,22271,201376,865.05,11059.41,202147,112220,114,2021-11-22,865.048466550135,56.610519624980135,55726.600985221674,0.06544202066590127,1602.3333333333333,112220.0,114.0
202147,448,9487,73798,607.06,12855.36,202147,112220,114,2021-11-22,607.0625220195669,154.47573104962194,152063.74156481205,0.2544642857142857,841.0,112220.0,114.0
202147,2595,45617,420326,617.38,10852.77,202147,112220,114,2021-11-22,617.3779399799204,27.121805455765287,26698.32463373667,0.04393063583815029,1595.0,112220.0,114.0
202147,622,22112,176166,353.08,12551.8,202147,112220,114,2021-11-22,353.07607597379746,64.7116923810497,63701.28174562628,0.1832797427652733,1221.6666666666667,112220.0,114.0
202147,387,5006,43894,881.67,11404.75,202147,112220,114,2021-11-22,881.6694764660317,259.716589966738,255661.3660181346,0.29457364341085274,1201.3333333333333,112220.0,114.0
202147,366,4844,38435,952.26,12603.1,202147,112220,114,2021-11-22,952.257057369585,296.6046572134773,291973.4616885651,0.3114754098360656,458.3333333333333,112220.0,114.0
202147,4814,70815,519245,927.12,13638.07,202147,112220,114,2021-11-22,927.1153309131527,21.954953827191403,21612.148407784378,0.023680930619027835,1855.6666666666667,112220.0,114.0
